"file","langCode","codebookSizeBits","origSize","pythonCompression","gzip1ShuffledWords","gzip1ShuffledAll","gzip1","gzip9","bzip1","bzip9","numWords","numUniqueChars","numUniqueWords","pair","Language_Name","Uninverted_Name","Country_Code","Country_Name","Region_Code","Region_Name","Area","L1_Users","Digits","All_Users","Countries","Family","Classification","Latitude","Longitude","EGIDS","Is_Written","Institutional","Developing","Vigorous","In_Trouble","Dying","Extinct","logpopall","logpopL1","translation","language","latitude","longitude","family","words","chars","book","H_original","H_order","H_structure","D_structure","D_order","booktitle","numCountries"
"aai-x-bible_parsed.txt","aai",12,1189233,506808,692587,921626,435250,334540,244256,244256,192062,79,13568,"-","Miniafia Oyan","Miniafia Oyan","PG","Papua New Guinea","MEL","Melanesia","Pacific",3470,4,3470,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Are",-9.1768,149.2326,"5",TRUE,0,1,0,0,0,0,3.54045461367141,3.54045461367141,NA,NA,-9.1556501,149.24638,NA,7407.96296296296,42385.7777777778,53,1.64812617407407,1.92616625555556,2.00065202962963,0.352525861111111,0.278040085925926,NA,1
"aak-x-bible_parsed.txt","aak",12,2458407,861228,1539837,2014783,732218,504786,335402,335402,260725,87,25349,"-","Ankave","Ankave","PG","Papua New Guinea","MEL","Melanesia","Pacific",1600,4,1600,1,"Trans-New Guinea","Trans-New Guinea, Angan, Nuclear Angan",-7.2047,145.7713,"5",TRUE,0,1,0,0,0,0,3.2043913319193,3.2043913319193,NA,NA,-7.1944399,145.75421,NA,9944.85185185185,66467.0740740741,53,1.34908416666667,1.81210045555556,1.85665307037037,0.507568902592593,0.463016285185185,NA,1
"aau-x-bible_parsed.txt","aau",12,1569665,649028,876262,1182215,540216,403091,274069,274069,309122,73,6577,"-","Abau","Abau","PG","Papua New Guinea","MEL","Melanesia","Pacific",7270,4,7270,1,"Sepik","Sepik, Abau",-4.0435,141.1828,"5",TRUE,0,1,0,0,0,0,3.86159414464387,3.86159414464387,NA,NA,-3.9722199,141.32359,NA,11742.3333333333,57769.1481481481,53,1.43309019259259,1.88982363333333,1.62662042592593,0.193530232222222,0.456733457037037,NA,1
"aaz-x-bible_parsed.txt","aaz",12,1772450,759656,999876,1371151,619911,466123,313330,313330,345494,77,9844,"109","Amarasi","Amarasi","ID","Indonesia","SEA","South-Eastern Asia","Asia",70000,5,70000,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Timor-Babar, Nuclear Timor, Uab Meto",-10.2341,123.8968,"5",TRUE,0,1,0,0,0,0,4.84510424417683,4.84510424417683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"abt-x-bible-maprik_parsed.txt","abt",12,2008951,730184,1137599,1552243,611390,414920,271787,271787,336726,70,7418,"250","Ambulas","Ambulas","PG","Papua New Guinea","MEL","Melanesia","Pacific",44000,5,44000,1,"Sepik","Sepik, Ndu",-3.7895,143.0891,"5",TRUE,0,1,0,0,0,0,4.64346254670316,4.64346254670316,NA,NA,-3.7801001,143.05898,NA,12436.6666666667,69453.1666666667,53,1.12672786925926,1.70382225,1.35595112777778,0.229223265185185,0.577094381481482,NA,1
"abt-x-bible-wosera_parsed.txt","abt",12,2086107,750083,1198454,1612529,642699,436120,290821,290821,319697,75,10004,"250","Ambulas","Ambulas","PG","Papua New Guinea","MEL","Melanesia","Pacific",44000,5,44000,1,"Sepik","Sepik, Ndu",-3.7895,143.0891,"5",TRUE,0,1,0,0,0,0,4.64346254670316,4.64346254670316,NA,NA,-3.7801001,143.05898,NA,12436.6666666667,69453.1666666667,53,1.12672786925926,1.70382225,1.35595112777778,0.229223265185185,0.577094381481482,NA,1
"abx-x-bible_parsed.txt","abx",12,1400693,607306,805743,1071553,510776,384195,259364,259364,230089,81,16435,"98","Inabaknon","Inabaknon","PH","Philippines","SEA","South-Eastern Asia","Asia",26400,5,26400,1,"Austronesian","Austronesian, Malayo-Polynesian, Greater Barito, Sama-Bajaw, Abaknon",12.4286,124.1643,"4",TRUE,1,0,0,0,0,0,4.42162037710683,4.42162037710683,NA,NA,12.42636,124.16645,NA,8814.74074074074,51526.2222222222,53,1.46760943703704,1.83951977037037,1.8003130962963,0.332703656296296,0.371910337407407,NA,1
"aby-x-bible_parsed.txt","aby",12,1411576,549921,772465,1014854,476617,347977,249853,249853,240052,54,11345,"355","Aneme Wake","Aneme Wake","PG","Papua New Guinea","MEL","Melanesia","Pacific",650,3,650,1,"Trans-New Guinea","Trans-New Guinea, Southeast Papuan, Yareban",-9.7963,148.5325,"5",TRUE,0,1,0,0,0,0,2.81358098856819,2.81358098856819,NA,NA,-9.7591105,148.47891,NA,9152.7037037037,52241.1111111111,53,1.34234472222222,1.799277,1.69378714074074,0.351442408148148,0.456932284444444,NA,1
"aca-x-bible_parsed.txt","aca",12,766490,327707,475154,626725,277478,204533,140601,140601,99299,81,11981,"19","Achagua","Achagua","CO","Colombia","SAM","South America","Americas",250,3,250,1,"Maipurean","Maipurean, Northern, Upper Amazon, Western Nawiki, Piapoco",4.3739,-72.1966,"6b",TRUE,0,0,0,1,0,0,2.39967372148104,2.39967372148104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"acd-x-bible_parsed.txt","acd",12,1749808,673175,981038,1380595,578669,422244,275911,275911,348442,64,5499,"78","Gikyode","Gikyode","GH","Ghana","WAF","Western Africa","Africa",10400,5,10400,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Nyo, Potou-Tano, Tano, Guang, North Guang",8.3828,0.5625,"5",TRUE,0,1,0,0,0,0,4.01707509637606,4.01707509637606,NA,NA,8.3947802,0.56975001,NA,13198.1851851852,57176.7407407407,53,1.41564641851852,1.91107355925926,1.55675556296296,0.141109143814815,0.495427136666667,NA,1
"ace-x-bible_parsed.txt","ace",12,1460425,614469,865077,1167023,499412,379494,260433,260433,238094,83,8764,"148","Aceh","Aceh","ID","Indonesia","SEA","South-Eastern Asia","Asia",3500032,7,3500032,1,"Austronesian","Austronesian, Malayo-Polynesian, Malayo-Chamic, Chamic, Acehnese",4.5112,95.8965,"6b",TRUE,0,0,0,1,0,0,6.54407213910752,6.54407213910752,NA,NA,3.9075699,96.603249,NA,9111,52835.8518518519,53,1.45605202592593,1.79341472592593,1.68546560740741,0.229413575555556,0.337362695555556,NA,2
"acf-x-bible_parsed.txt","acf",12,1196749,508535,696995,978985,430919,328740,234146,234146,243674,86,5355,"221","Saint Lucian Creole French","Saint Lucian Creole French","LC","Saint Lucia","CAR","Caribbean","Americas",359450,6,359450,4,"Creole","Creole, French based",15.4238,-61.3572,"5",TRUE,0,1,0,0,0,0,5.55563969616532,5.55563969616532,NA,NA,13.88269,-60.974178,NA,9318.66666666667,40360,53,1.61462605925926,2.01620822592593,1.79301308518519,0.178387036666667,0.401582174444444,NA,7
"ach-x-bible_parsed.txt","ach",12,935325,421049,537525,736486,364207,290468,213897,213897,199852,67,11023,"-","Acholi","Acholi","UG","Uganda","EAF","Eastern Africa","Africa",1527000,7,1527000,2,"Nilo-Saharan","Nilo-Saharan, Satellite-Core, Core, Eastern Sudanic, Southern (n languages), Nilotic, Western, Luo, Southern, Luo-Acholi, Alur-Acholi, Lango-Acholi",3.0936,32.6367,"5",TRUE,0,1,0,0,0,0,6.1838393214666,6.1838393214666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"acn-x-bible_parsed.txt","acn",12,1283019,517088,723391,986197,429395,324285,225274,225274,248841,73,4434,"-","Achang","Achang","CN","China","EAS","Eastern Asia","Asia",62700,5,62700,2,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Burmish, Northern",24.6798,98.7253,"5",TRUE,0,1,0,0,0,0,4.79727446732224,4.79727446732224,NA,NA,24.434401,97.818024,NA,9510.66666666667,47518.7407407407,53,1.41719890740741,1.85276782962963,1.56167368148148,0.144474776185185,0.435568918888889,NA,2
"acr-x-bible-cubulcu_parsed.txt","acr",12,1452220,642947,824390,1166912,532059,406511,276208,276208,332660,77,5913,"240","Achi","Achi","GT","Guatemala","CAM","Central America","Americas",85600,5,85600,1,"Mayan","Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean",15.1168,-90.4877,"5",TRUE,0,1,0,0,0,0,4.93247883818119,4.93247883818119,NA,NA,15.07303,-90.351341,NA,10147.8518518519,51069.2777777778,53,1.47172685740741,1.96793153518519,1.68226458888889,0.210537720555556,0.496204676851852,NA,1
"acr-x-bible-reformed_parsed.txt","acr",12,1393214,619167,814697,1120428,503655,381998,258625,258625,266036,83,9512,"240","Achi","Achi","GT","Guatemala","CAM","Central America","Americas",85600,5,85600,1,"Mayan","Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean",15.1168,-90.4877,"5",TRUE,0,1,0,0,0,0,4.93247883818119,4.93247883818119,NA,NA,15.07303,-90.351341,NA,10147.8518518519,51069.2777777778,53,1.47172685740741,1.96793153518519,1.68226458888889,0.210537720555556,0.496204676851852,NA,1
"acr-x-bible-traditional_parsed.txt","acr",12,1390661,620568,814495,1115151,504767,382302,257808,257808,266034,83,9512,"240","Achi","Achi","GT","Guatemala","CAM","Central America","Americas",85600,5,85600,1,"Mayan","Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean",15.1168,-90.4877,"5",TRUE,0,1,0,0,0,0,4.93247883818119,4.93247883818119,NA,NA,15.07303,-90.351341,NA,10147.8518518519,51069.2777777778,53,1.47172685740741,1.96793153518519,1.68226458888889,0.210537720555556,0.496204676851852,NA,1
"acu-x-bible_parsed.txt","acu",12,1468749,603470,840782,1126378,509413,372106,254334,254334,208858,87,20306,"-","Achuar-Shiwiar","Achuar-Shiwiar","EC","Ecuador","SAM","South America","Americas",10620,5,10620,2,"Jivaroan","Jivaroan, Jívaro",-2.7442,-77.3422,"5",TRUE,0,1,0,0,0,0,4.02616540883925,4.02616540883925,NA,NA,-3.2502999,-77.272072,NA,8019.85185185185,53657.1851851852,53,1.39826061851852,1.82315263333333,1.89993028888889,0.501669675925926,0.42489201962963,NA,2
"ade-x-bible_parsed.txt","ade",12,1470316,605532,848532,1205690,494700,368115,242844,242844,286876,92,5607,"-","Adele","Adele","TG","Togo","WAF","Western Africa","Africa",37400,5,37400,2,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Nyo, Potou-Tano, Basila-Adele",8.1705,0.6357,"5",TRUE,0,1,0,0,0,0,4.57288321419716,4.57288321419716,NA,NA,8.1911697,0.73376,NA,10919.6666666667,46182.6296296296,53,1.51906142222222,2.04446564074074,1.6885321962963,0.169470782518519,0.525404232592593,NA,2
"adh-x-bible_parsed.txt","adh",12,959199,430671,565606,768486,367957,294463,218884,218884,187148,75,10662,"255","Adhola","Adhola","UG","Uganda","EAF","Eastern Africa","Africa",482000,6,482000,1,"Nilo-Saharan","Nilo-Saharan, Satellite-Core, Core, Eastern Sudanic, Southern (n languages), Nilotic, Western, Luo, Southern, Adhola",0.7181,34.0296,"5",TRUE,0,1,0,0,0,0,5.68304793926381,5.68304793926381,NA,NA,0.73234999,34.034081,NA,7226.11111111111,34818.1481481481,53,1.78103107407407,2.09336061851852,2.12903012222222,0.347999045925926,0.312329544074074,NA,1
"adi-x-bible_parsed.txt","adi",12,1028535,460044,624977,818879,403302,313862,230279,230279,155209,65,20708,"-","Adi","Adi","IN","India","SAS","Southern Asia","Asia",98090,5,98090,2,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Tani",28.8208,94.3054,"5",TRUE,0,1,0,0,0,0,4.9916291620217,4.9916291620217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"adj-x-bible_parsed.txt","adj",12,1235223,531385,735468,1055159,453012,345992,241136,241136,259288,97,7352,"75","Adioukrou","Adioukrou","CI","Côte d’Ivoire","WAF","Western Africa","Africa",100000,6,100000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Nyo, Agneby",5.3771,-4.5249,"5",TRUE,0,1,0,0,0,0,5.0000043429231,5.0000043429231,NA,NA,5.3822799,-4.5252199,NA,9895.92592592593,38998.2592592593,53,1.73623233703704,2.2007212962963,1.95431557407407,0.218083231481481,0.464488961481481,NA,1
"adl-x-bible_parsed.txt","adl",12,1321303,562847,776567,1043729,496078,380479,278269,278269,233862,71,14365,"327","Adi, Galo","Galo Adi","IN","India","SAS","Southern Asia","Asia",30000,5,30000,1,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Tani",28.1066,94.7992,"5",TRUE,0,1,0,0,0,0,4.47713573096112,4.47713573096112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"aeb-x-bible_parsed.txt","aeb",12,2063854,661046,1200878,1534505,643188,385211,229898,229898,139286,71,20448,"-","Arabic, Tunisian Spoken","Tunisian Spoken Arabic","TN","Tunisia","NAF","Northern Africa","Africa",11564600,8,11564600,1,"Afro-Asiatic","Afro-Asiatic, Semitic, Central, South, Arabic",30.8503,34.6371,"3",TRUE,1,0,0,0,0,0,7.06313065340689,7.06313065340689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"aeu-x-bible_parsed.txt","aeu",12,1036176,354333,556888,784256,292171,199227,125681,125681,197113,59,3305,"320","Akeu","Akeu","CN","China","EAS","Eastern Asia","Asia",12400,5,12400,4,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Southern",22.1959,101.0823,"5",TRUE,0,1,0,0,0,0,4.0934567074986,4.0934567074986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"aey-x-bible_parsed.txt","aey",12,1239010,534516,700390,957921,444732,343517,249799,249799,224824,72,13494,"-","Amele","Amele","PG","Papua New Guinea","MEL","Melanesia","Pacific",5300,4,5300,1,"Trans-New Guinea","Trans-New Guinea, Madang, Croisilles, Gum",-5.2765,145.7044,"6b",TRUE,0,0,0,1,0,0,3.72435780422643,3.72435780422643,NA,NA,-5.2912598,145.68677,NA,9737.75,51192.7142857143,51.1428571428571,1.49077219285714,1.95976363571429,1.81486712142857,0.324094938571429,0.468991453928571,NA,1
"afr-x-bible-1953_parsed.txt","afr",12,999021,450656,561343,779625,380914,305165,220432,220432,204314,73,7708,"205","Afrikaans","Afrikaans","ZA","South Africa","SAF","Southern Africa","Africa",7218390,7,17518390,6,"Indo-European","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",-31.6573,19.0763,"1",TRUE,1,0,0,0,0,0,7.24349421530749,6.85844040287496,NA,NA,-30.62109,21.61887,NA,12301.2666666667,57646.2625,42.275,1.61581141670833,2.04155290208333,1.80772774083333,0.191916322345833,0.425741484708333,NA,15
"afr-x-bible-1983_parsed.txt","afr",12,1060688,486479,603592,840395,412526,332285,239082,239082,216887,78,8512,"205","Afrikaans","Afrikaans","ZA","South Africa","SAF","Southern Africa","Africa",7218390,7,17518390,6,"Indo-European","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",-31.6573,19.0763,"1",TRUE,1,0,0,0,0,0,7.24349421530749,6.85844040287496,NA,NA,-30.62109,21.61887,NA,12301.2666666667,57646.2625,42.275,1.61581141670833,2.04155290208333,1.80772774083333,0.191916322345833,0.425741484708333,NA,15
"afr-x-bible-boodskap_parsed.txt","afr",12,1524234,709123,861287,1190228,609586,494319,347451,347451,319266,87,9045,"205","Afrikaans","Afrikaans","ZA","South Africa","SAF","Southern Africa","Africa",7218390,7,17518390,6,"Indo-European","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",-31.6573,19.0763,"1",TRUE,1,0,0,0,0,0,7.24349421530749,6.85844040287496,NA,NA,-30.62109,21.61887,NA,12301.2666666667,57646.2625,42.275,1.61581141670833,2.04155290208333,1.80772774083333,0.191916322345833,0.425741484708333,NA,15
"afr-x-bible-lewende_parsed.txt","afr",12,1114334,523677,638534,875913,445627,363161,266162,266162,224607,87,10683,"205","Afrikaans","Afrikaans","ZA","South Africa","SAF","Southern Africa","Africa",7218390,7,17518390,6,"Indo-European","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",-31.6573,19.0763,"1",TRUE,1,0,0,0,0,0,7.24349421530749,6.85844040287496,NA,NA,-30.62109,21.61887,NA,12301.2666666667,57646.2625,42.275,1.61581141670833,2.04155290208333,1.80772774083333,0.191916322345833,0.425741484708333,NA,15
"afr-x-bible-newworld_parsed.txt","afr",12,1117459,507618,634958,884350,422753,335930,241085,241085,222954,86,8341,"205","Afrikaans","Afrikaans","ZA","South Africa","SAF","Southern Africa","Africa",7218390,7,17518390,6,"Indo-European","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",-31.6573,19.0763,"1",TRUE,1,0,0,0,0,0,7.24349421530749,6.85844040287496,NA,NA,-30.62109,21.61887,NA,12301.2666666667,57646.2625,42.275,1.61581141670833,2.04155290208333,1.80772774083333,0.191916322345833,0.425741484708333,NA,15
"afr-x-bible-viralmal_parsed.txt","afr",12,1326576,566934,733573,1049917,460552,358475,246608,246608,278640,87,4790,"205","Afrikaans","Afrikaans","ZA","South Africa","SAF","Southern Africa","Africa",7218390,7,17518390,6,"Indo-European","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",-31.6573,19.0763,"1",TRUE,1,0,0,0,0,0,7.24349421530749,6.85844040287496,NA,NA,-30.62109,21.61887,NA,12301.2666666667,57646.2625,42.275,1.61581141670833,2.04155290208333,1.80772774083333,0.191916322345833,0.425741484708333,NA,15
"agd-x-bible_parsed.txt","agd",12,1475110,582914,852053,1140813,510154,370151,258180,258180,252715,76,12601,"279","Agarabi","Agarabi","PG","Papua New Guinea","MEL","Melanesia","Pacific",27000,5,27000,1,"Trans-New Guinea","Trans-New Guinea, Kainantu-Goroka, Kainantu, Gadsup-Auyana-Awa",-6.1926,145.9113,"5",TRUE,0,1,0,0,0,0,4.43137984884194,4.43137984884194,NA,NA,-6.2060399,145.91695,NA,9653,50862.4074074074,53,1.40681942592593,1.9544025962963,1.7629540037037,0.356134582222222,0.547583177407407,NA,1
"agg-x-bible_parsed.txt","agg",12,1931438,744245,1197013,1557676,634693,448839,304611,304611,221050,75,24833,"-","Angor","Angor","PG","Papua New Guinea","MEL","Melanesia","Pacific",1270,4,1270,1,"Senagi","Senagi",-3.7124,141.1986,"5",TRUE,0,1,0,0,0,0,3.10414555055401,3.10414555055401,NA,NA,-3.7167001,141.19901,NA,8475.44444444445,63091.2592592593,53,1.3921426037037,1.69552161111111,1.94483629259259,0.552693698148148,0.303379001481482,NA,1
"agm-x-bible_parsed.txt","agm",12,2729172,983042,1610947,2067290,882123,615291,429290,429290,276507,71,37435,"-","Angaataha","Angaataha","PG","Papua New Guinea","MEL","Melanesia","Pacific",2500,4,2500,1,"Trans-New Guinea","Trans-New Guinea, Angan, Angaatiha",-7.2062,146.2353,"5",TRUE,0,1,0,0,0,0,3.3981136917305,3.3981136917305,NA,NA,-7.1501198,146.35191,NA,10533.1851851852,88604.962962963,53,1.28907405185185,1.63107938518519,1.90888414444444,0.619810095925926,0.342005323703704,NA,1
"agn-x-bible_parsed.txt","agn",12,1383130,561375,757426,1013117,494555,364030,247366,247366,253335,71,11130,"-","Agutaynen","Agutaynen","PH","Philippines","SEA","South-Eastern Asia","Asia",15000,5,15000,1,"Austronesian","Austronesian, Malayo-Polynesian, Kalamian",10.3798,119.4323,"5",TRUE,0,1,0,0,0,0,4.17612021105609,4.17612021105609,NA,NA,10.53279,119.65546,NA,9677,51226.962962963,53,1.42406307037037,1.80639693333333,1.68753955185185,0.263476477777778,0.382333861481481,NA,1
"agr-x-bible_parsed.txt","agr",12,1281766,565893,755967,996179,489683,374444,264663,264663,176940,82,26442,"-","Awajún","Awajún","PE","Peru","SAM","South America","Americas",53600,5,53600,1,"Jivaroan","Jivaroan",-5.2412,-77.9922,"4",TRUE,1,0,0,0,0,0,4.72917289212618,4.72917289212618,NA,NA,-5.3004398,-77.921791,NA,6847.51851851852,46567.6296296296,53,1.63444408518519,1.96384863333333,2.29703291111111,0.662588830740741,0.329404548518519,NA,1
"agt-x-bible_parsed.txt","agt",12,1428149,580558,772306,1062244,498892,368415,249523,249523,284446,74,8864,"-","Agta, Central Cagayan","Central Cagayan Agta","PH","Philippines","SEA","South-Eastern Asia","Asia",780,3,780,1,"Austronesian","Austronesian, Malayo-Polynesian, Northern Luzon, Northern Cordilleran, Cagayan Valley, Ibanagic, Gaddangic",17.9601,121.8673,"5",TRUE,0,1,0,0,0,0,2.8926510338773,2.8926510338773,NA,NA,17.95709,121.85716,NA,10816.2962962963,52457.4444444444,53,1.42586272962963,1.85298267777778,1.65618927407407,0.230326528888889,0.427119935185185,NA,1
"agu-x-bible_parsed.txt","agu",12,1478368,653846,870356,1194784,535956,404651,277936,277936,285247,85,10244,"237","Awakateko","Awakateko","GT","Guatemala","CAM","Central America","Americas",18000,5,18000,1,"Mayan","Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, Mamean, Awakateko-Ixil",15.3387,-91.3166,"4",TRUE,1,0,0,0,0,0,4.25529663190434,4.25529663190434,NA,NA,15.33066,-91.315292,NA,10858.5185185185,53933.8518518519,53,1.46789766296296,1.96346204444444,1.68581251481481,0.217914850740741,0.495564382592593,NA,1
"agw-x-bible_parsed.txt","agw",12,1384268,530275,739629,1036363,457569,328121,226742,226742,296256,69,5474,"-","Kahua","Kahua","SB","Solomon Islands","MEL","Melanesia","Pacific",5170,4,5170,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Southeast Solomonic, Malaita-San Cristobal, San Cristobal",-10.6803,162.1636,"5",TRUE,0,1,0,0,0,0,3.71357453777207,3.71357453777207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"agx-x-bible_parsed.txt","agx",12,241302,83514,141056,184097,77815,51641,35450,35450,21916,75,5038,"249","Aghul","Aghul","RU","Russian Federation","EEU","Eastern Europe","Europe",29300,5,29300,1,"North Caucasian","North Caucasian, East Caucasian, Lezgic, Nuclear Lezgic, East Lezgic",41.9308,47.554,"6a",TRUE,0,0,1,0,0,0,4.46688244243844,4.46688244243844,NA,NA,41.924179,47.58429,NA,23065,134217,42,1.6641142,2.0707619,2.0930846,0.42897034,0.40664768,NA,1
"ahk-x-bible_parsed.txt","ahk",12,1960197,651665,1137074,1537856,573949,378606,241747,241747,331477,61,5159,"320","Akha","Akha","MM","Myanmar","SEA","South-Eastern Asia","Asia",563960,6,563960,5,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Southern",20.9274,100.1019,"3",TRUE,1,0,0,0,0,0,5.75124907194358,5.75124907194358,NA,NA,20.927601,100.10188,NA,12570.4814814815,61675.7407407407,53,1.16706500925926,1.81912741481481,1.38635265925926,0.219287641111111,0.652062395925926,NA,5
"aia-x-bible_parsed.txt","aia",12,1397743,562971,758101,1021658,489317,357214,251155,251155,249168,62,7077,"-","Arosi","Arosi","SB","Solomon Islands","MEL","Melanesia","Pacific",6750,4,6750,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Southeast Solomonic, Malaita-San Cristobal, San Cristobal",-10.2441,161.4315,"5",TRUE,0,1,0,0,0,0,3.82936810798882,3.82936810798882,NA,NA,-10.24414,161.43153,NA,9299.07407407407,51201.4814814815,53,1.39639418148148,1.80996423703704,1.71910568888889,0.322711520740741,0.413570063703704,NA,1
"aii-x-bible_parsed.txt","aii",12,1847092,598469,1049498,1387527,517346,345863,213601,213601,151334,52,15032,"13","Assyrian Neo-Aramaic","Assyrian Neo-Aramaic","IQ","Iraq","WAS","Western Asia","Asia",597170,6,597170,5,"Afro-Asiatic","Afro-Asiatic, Semitic, Central, Aramaic, Eastern, Central, Northeastern",37.4394,45.1518,"6b",TRUE,0,0,0,1,0,0,5.77609870922415,5.77609870922415,NA,NA,37.09724,43.502689,NA,6862.28571428571,43040.5357142857,51.7857142857143,1.724416425,2.023163525,2.288511075,0.564094633214286,0.298747088785714,NA,24
"aim-x-bible_parsed.txt","aim",12,1057427,429908,576355,781163,395892,305879,239483,239483,225237,71,11500,"323","Aimol","Aimol","IN","India","SAS","Southern Asia","Asia",2640,4,2640,1,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Northwestern",24.4861,94.0349,"6a",TRUE,0,0,1,0,0,0,3.42176840120692,3.42176840120692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"aji-x-bible_parsed.txt","aji",12,1361220,521437,792453,1126136,435932,310952,206159,206159,256633,93,4150,"116","Ajië","Ajië","NC","New Caledonia","MEL","Melanesia","Pacific",5360,4,5360,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Wailic",-21.3029,165.4677,"5",TRUE,0,1,0,0,0,0,3.72924580722531,3.72924580722531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ajz-x-bible_parsed.txt","ajz",12,1084747,465288,635407,844378,407174,319410,234120,234120,189019,62,11592,"326","Amri Karbi","Amri Karbi","IN","India","SAS","Southern Asia","Asia",125000,6,125000,1,"Sino-Tibetan","Sino-Tibetan, Tibeto-Burman, Karbi",26.0926,91.5262,"5",TRUE,0,1,0,0,0,0,5.09691348735001,5.09691348735001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"akb-x-bible_parsed.txt","akb",12,1264895,551013,718016,956076,472739,363859,260785,260785,242505,66,11589,"162","Batak Angkola","Batak Angkola","ID","Indonesia","SEA","South-Eastern Asia","Asia",750000,6,750000,1,"Austronesian","Austronesian, Malayo-Polynesian, Northwest Sumatra-Barrier Islands, Batak, Southern",1.7238,99.6443,"6b",TRUE,0,0,0,1,0,0,5.87506184245062,5.87506184245062,NA,NA,1.66127,99.602478,NA,9275.85185185185,46847.4444444444,53,1.58761753333333,1.92712617037037,1.83785092222222,0.250233407037037,0.339508634814815,NA,1
"ake-x-bible_parsed.txt","ake",12,1350031,534771,786326,1064039,446440,334308,228424,228424,219166,68,10643,"173","Akawaio","Akawaio","GY","Guyana","SAM","South America","Americas",5350,4,5350,3,"Cariban","Cariban, North Amazonian, Pemón, Pemón proper, Kapong",6.0727,-60.3523,"6b",TRUE,0,0,0,1,0,0,3.72843495097425,3.72843495097425,NA,NA,6.0806499,-60.614052,NA,8413.22222222222,45569.7407407407,53,1.51423474444444,1.87403587037037,1.78441633333333,0.270181585185185,0.35980112037037,NA,3
